layer,model,boroct2020,n_images,mean_score,comparisons,median_income
census_tract,qwen3.5-9b,2018301,20,-0.175,26,46389.0
census_tract,qwen3.5-9b,2018302,46,0.1746,75,68627.0
census_tract,qwen3.5-9b,2018400,146,-0.0662,186,92273.0
census_tract,qwen3.5-9b,2018501,55,0.1921,82,49444.0
census_tract,qwen3.5-9b,2018502,76,0.2072,102,28963.0
census_tract,qwen3.5-9b,2018900,184,-0.2577,242,54056.0
census_tract,qwen3.5-9b,2019300,113,-0.4764,164,46794.0
census_tract,qwen3.5-9b,2019400,380,-0.6679,486,100950.0
census_tract,qwen3.5-9b,2019500,92,0.4069,121,45661.0
census_tract,qwen3.5-9b,2019700,73,0.3276,108,25439.0
census_tract,qwen3.5-9b,2019900,66,0.2854,95,34311.0
census_tract,qwen3.5-9b,2020000,105,0.1857,137,46622.0
census_tract,qwen3.5-9b,2020100,210,-0.5683,283,32692.0
census_tract,qwen3.5-9b,2020200,45,0.2,61,53491.0
census_tract,qwen3.5-9b,2020400,43,0.2209,54,55947.0
census_tract,qwen3.5-9b,2020501,179,-0.4477,260,27349.0
census_tract,qwen3.5-9b,2020502,9,0.1111,10,39688.0
census_tract,qwen3.5-9b,2020601,48,0.1389,64,86701.0
census_tract,qwen3.5-9b,2020900,59,0.163,83,38333.0
census_tract,qwen3.5-9b,2021001,44,0.4394,54,52629.0
census_tract,qwen3.5-9b,2021002,52,0.1026,68,73188.0
census_tract,qwen3.5-9b,2021100,57,0.2836,82,52128.0
census_tract,qwen3.5-9b,2021200,30,-0.0333,37,68926.0
census_tract,qwen3.5-9b,2021301,78,-0.3632,101,37171.0
census_tract,qwen3.5-9b,2021302,57,0.2734,89,37049.0
census_tract,qwen3.5-9b,2021501,23,0.3841,32,37171.0
census_tract,qwen3.5-9b,2021502,46,0.3297,57,20415.0
census_tract,qwen3.5-9b,2021601,79,-0.1329,103,33990.0
census_tract,qwen3.5-9b,2021602,72,0.0463,88,58569.0
census_tract,qwen3.5-9b,2021700,73,0.016,99,36195.0
census_tract,qwen3.5-9b,2021800,177,-0.3333,245,60108.0
census_tract,qwen3.5-9b,2021900,49,0.2925,71,48444.0
census_tract,qwen3.5-9b,2022000,67,-0.5149,87,23910.0
census_tract,qwen3.5-9b,2022101,28,0.4405,38,52176.0
census_tract,qwen3.5-9b,2022102,33,0.1237,52,33614.0
census_tract,qwen3.5-9b,2022200,74,0.3221,96,48110.0
census_tract,qwen3.5-9b,2022300,42,0.2857,55,45257.0
census_tract,qwen3.5-9b,2022401,45,0.3778,64,53398.0
census_tract,qwen3.5-9b,2022403,49,0.1565,65,72143.0
census_tract,qwen3.5-9b,2022404,34,0.5539,45,61760.0
census_tract,qwen3.5-9b,2022500,79,0.1392,108,50243.0
census_tract,qwen3.5-9b,2022701,66,-0.1313,81,37828.0
census_tract,qwen3.5-9b,2022702,49,-0.2075,60,34145.0
census_tract,qwen3.5-9b,2022703,33,0.1515,43,60694.0
census_tract,qwen3.5-9b,2022800,46,0.1123,57,83859.0
census_tract,qwen3.5-9b,2022901,90,-0.0148,114,52222.0
census_tract,qwen3.5-9b,2022902,53,-0.2937,74,47833.0
census_tract,qwen3.5-9b,2023000,67,-0.2488,87,53826.0
census_tract,qwen3.5-9b,2023100,61,-0.3607,86,
census_tract,qwen3.5-9b,2023200,44,0.4091,62,50893.0
census_tract,qwen3.5-9b,2023301,43,0.564,53,37936.0
census_tract,qwen3.5-9b,2023302,30,0.3,39,69030.0
census_tract,qwen3.5-9b,2023501,35,0.0714,44,19940.0
census_tract,qwen3.5-9b,2023502,55,0.1752,73,41780.0
census_tract,qwen3.5-9b,2023600,43,0.2791,60,52368.0
census_tract,qwen3.5-9b,2023702,31,0.5215,38,34922.0
census_tract,qwen3.5-9b,2023703,60,0.3778,77,32892.0
census_tract,qwen3.5-9b,2023704,23,0.1304,28,32228.0
census_tract,qwen3.5-9b,2023800,84,-0.1081,110,64408.0
census_tract,qwen3.5-9b,2023900,74,0.5631,103,37543.0
census_tract,qwen3.5-9b,2024000,120,-0.075,171,68832.0
census_tract,qwen3.5-9b,2024100,48,0.5243,70,22361.0
census_tract,qwen3.5-9b,2024300,25,0.44,29,30446.0
census_tract,qwen3.5-9b,2024400,76,0.1732,98,82083.0
census_tract,qwen3.5-9b,2024501,37,0.3153,52,45900.0
census_tract,qwen3.5-9b,2024502,26,-0.2885,33,60221.0
census_tract,qwen3.5-9b,2024600,50,0.11,63,97115.0
census_tract,qwen3.5-9b,2024700,60,-0.35,81,48906.0
census_tract,qwen3.5-9b,2024800,127,0.0774,173,61210.0
census_tract,qwen3.5-9b,2024900,26,-0.4231,30,
census_tract,qwen3.5-9b,2025000,53,0.3302,62,109896.0
census_tract,qwen3.5-9b,2025100,59,0.1384,81,36845.0
census_tract,qwen3.5-9b,2025200,54,0.3858,70,83688.0
census_tract,qwen3.5-9b,2025300,39,0.5,53,42976.0
census_tract,qwen3.5-9b,2025400,60,0.1528,76,90108.0
census_tract,qwen3.5-9b,2025500,44,0.1856,61,49159.0
census_tract,qwen3.5-9b,2025600,56,0.15,70,60815.0
census_tract,qwen3.5-9b,2025700,77,-0.316,106,38667.0
census_tract,qwen3.5-9b,2026100,31,-0.0806,41,59242.0
census_tract,qwen3.5-9b,2026300,43,0.3527,49,42100.0
census_tract,qwen3.5-9b,2026400,141,0.0423,181,65337.0
census_tract,qwen3.5-9b,2026500,60,0.1644,79,71688.0
census_tract,qwen3.5-9b,2026601,75,-0.0333,95,51042.0
census_tract,qwen3.5-9b,2026602,93,0.3262,124,53969.0
census_tract,qwen3.5-9b,2026701,29,0.5287,35,52286.0
census_tract,qwen3.5-9b,2026702,69,0.3961,90,75924.0
census_tract,qwen3.5-9b,2026900,222,-0.3026,292,27569.0
census_tract,qwen3.5-9b,2027300,76,0.1022,103,51730.0
census_tract,qwen3.5-9b,2027401,360,-0.3023,477,105346.0
census_tract,qwen3.5-9b,2027402,89,0.014,133,108235.0
census_tract,qwen3.5-9b,2027600,450,-0.5216,619,
census_tract,qwen3.5-9b,2027700,120,-0.2722,163,48750.0
census_tract,qwen3.5-9b,2027900,136,-0.0196,176,72721.0
census_tract,qwen3.5-9b,2028100,61,0.1913,72,65982.0
census_tract,qwen3.5-9b,2028300,120,-0.2194,152,13796.0
census_tract,qwen3.5-9b,2028400,398,-0.4856,544,
census_tract,qwen3.5-9b,2028500,72,-0.0926,98,70659.0
census_tract,qwen3.5-9b,2028600,46,0.1413,60,72692.0
census_tract,qwen3.5-9b,2028700,37,0.1036,51,62500.0
census_tract,qwen3.5-9b,2028800,74,0.214,116,97969.0
census_tract,qwen3.5-9b,2028900,85,-0.0118,104,61797.0
census_tract,qwen3.5-9b,2029301,52,-0.5593,73,145951.0
census_tract,qwen3.5-9b,2029302,196,-0.1628,270,133102.0
census_tract,qwen3.5-9b,2029500,68,0.2549,86,98125.0
census_tract,qwen3.5-9b,2029600,275,-0.1418,353,57474.0
census_tract,qwen3.5-9b,2029700,119,-0.1681,153,100548.0
census_tract,qwen3.5-9b,2030000,123,0.1138,162,78155.0
census_tract,qwen3.5-9b,2030100,35,0.0762,44,80357.0
census_tract,qwen3.5-9b,2030201,86,-0.1566,121,69500.0
census_tract,qwen3.5-9b,2030202,49,-0.0136,66,74044.0
census_tract,qwen3.5-9b,2030701,70,-0.2548,99,109890.0
census_tract,qwen3.5-9b,2030900,133,-0.5409,183,117333.0
census_tract,qwen3.5-9b,2031000,183,-0.0514,248,148168.0
census_tract,qwen3.5-9b,2031200,75,0.1911,104,108056.0
census_tract,qwen3.5-9b,2031400,67,0.255,90,111800.0
census_tract,qwen3.5-9b,2031600,46,0.2384,70,79263.0
census_tract,qwen3.5-9b,2031800,56,-0.0268,74,96000.0
census_tract,qwen3.5-9b,2031900,11,0.0,11,
census_tract,qwen3.5-9b,2032300,126,-0.4566,159,95556.0
census_tract,qwen3.5-9b,2032400,51,0.0784,67,31489.0
census_tract,qwen3.5-9b,2032600,140,0.3143,186,89323.0
census_tract,qwen3.5-9b,2032800,78,0.1165,104,49720.0
census_tract,qwen3.5-9b,2033000,63,0.1508,82,40133.0
census_tract,qwen3.5-9b,2033201,40,-0.2833,56,35360.0
census_tract,qwen3.5-9b,2033202,36,0.1389,52,50245.0
census_tract,qwen3.5-9b,2033400,629,-0.6819,825,
census_tract,qwen3.5-9b,2033500,235,-0.3599,305,109867.0
census_tract,qwen3.5-9b,2033601,34,0.0662,44,20765.0
census_tract,qwen3.5-9b,2033602,26,0.3013,36,70475.0
census_tract,qwen3.5-9b,2033700,121,-0.1309,161,125273.0
census_tract,qwen3.5-9b,2033801,45,0.1444,60,72725.0
census_tract,qwen3.5-9b,2033802,19,-0.0263,23,62153.0
census_tract,qwen3.5-9b,2034000,62,0.1102,85,63500.0
census_tract,qwen3.5-9b,2034200,62,0.0376,80,73298.0
census_tract,qwen3.5-9b,2034300,44,-0.1174,57,76940.0
census_tract,qwen3.5-9b,2034400,73,0.0639,96,79167.0
census_tract,qwen3.5-9b,2034500,103,-0.0542,133,100539.0
census_tract,qwen3.5-9b,2034800,158,-0.0154,212,55700.0
census_tract,qwen3.5-9b,2035000,66,-0.1995,88,72778.0
census_tract,qwen3.5-9b,2035100,171,-0.3021,236,94948.0
census_tract,qwen3.5-9b,2035600,154,-0.2511,202,85962.0
census_tract,qwen3.5-9b,2035800,232,-0.055,302,87553.0
census_tract,qwen3.5-9b,2035900,81,-0.3971,115,34472.0
census_tract,qwen3.5-9b,2036000,99,0.1684,136,85708.0
census_tract,qwen3.5-9b,2036100,53,-0.0346,71,29250.0
census_tract,qwen3.5-9b,2036300,88,0.2803,113,27273.0
census_tract,qwen3.5-9b,2036400,82,-0.2018,111,64850.0
census_tract,qwen3.5-9b,2036501,36,0.3009,55,47739.0
census_tract,qwen3.5-9b,2036502,48,-0.25,62,27110.0
census_tract,qwen3.5-9b,2036700,46,0.0942,56,27465.0
census_tract,qwen3.5-9b,2036800,65,-0.0282,88,65781.0
census_tract,qwen3.5-9b,2036901,62,-0.4892,78,16232.0
census_tract,qwen3.5-9b,2036902,17,-0.3529,20,36484.0
census_tract,qwen3.5-9b,2037000,51,0.2255,58,108523.0
census_tract,qwen3.5-9b,2037100,51,0.3382,67,39932.0
census_tract,qwen3.5-9b,2037200,72,0.1296,93,75224.0
census_tract,qwen3.5-9b,2037300,57,0.3991,84,50000.0
census_tract,qwen3.5-9b,2037400,43,0.4806,64,35785.0
census_tract,qwen3.5-9b,2037504,73,0.1963,90,40219.0
census_tract,qwen3.5-9b,2037600,38,0.0307,49,60288.0
census_tract,qwen3.5-9b,2037800,46,-0.1159,61,65964.0
census_tract,qwen3.5-9b,2037900,58,0.3218,72,50250.0
census_tract,qwen3.5-9b,2038000,70,0.1333,98,48073.0
census_tract,qwen3.5-9b,2038100,59,0.2938,74,42015.0
census_tract,qwen3.5-9b,2038200,51,-0.049,74,83125.0
census_tract,qwen3.5-9b,2038301,35,0.5762,44,44040.0
census_tract,qwen3.5-9b,2038303,21,0.8333,28,45258.0
census_tract,qwen3.5-9b,2038304,25,0.3333,34,26842.0
census_tract,qwen3.5-9b,2038500,67,0.1891,87,13554.0
census_tract,qwen3.5-9b,2038600,154,-0.0465,210,68481.0
census_tract,qwen3.5-9b,2038700,63,0.2566,88,44982.0
census_tract,qwen3.5-9b,2038800,36,-0.1157,57,61000.0
census_tract,qwen3.5-9b,2038900,50,0.25,54,46471.0
census_tract,qwen3.5-9b,2039000,56,-0.2899,76,56563.0
census_tract,qwen3.5-9b,2039100,72,0.5775,110,34663.0
census_tract,qwen3.5-9b,2039200,36,0.1389,49,67917.0
census_tract,qwen3.5-9b,2039300,43,0.2016,60,27776.0
census_tract,qwen3.5-9b,2039400,38,0.3421,45,60373.0
census_tract,qwen3.5-9b,2039500,163,-0.1868,212,21674.0
census_tract,qwen3.5-9b,2039600,73,0.0457,94,48798.0
census_tract,qwen3.5-9b,2039700,107,-0.0156,143,31964.0
census_tract,qwen3.5-9b,2039800,51,0.0196,67,28491.0
census_tract,qwen3.5-9b,2039901,103,0.1505,138,43503.0
census_tract,qwen3.5-9b,2039902,50,0.705,63,43491.0
census_tract,qwen3.5-9b,2040100,61,-0.0519,79,28649.0
census_tract,qwen3.5-9b,2040302,31,0.2742,48,37756.0
census_tract,qwen3.5-9b,2040303,38,-0.2456,48,42750.0
census_tract,qwen3.5-9b,2040304,31,0.3011,43,36913.0
census_tract,qwen3.5-9b,2040400,63,-0.1746,83,65451.0
census_tract,qwen3.5-9b,2040501,15,0.0,21,42386.0
census_tract,qwen3.5-9b,2040502,40,0.2438,53,38884.0
census_tract,qwen3.5-9b,2040600,58,0.0,82,48857.0
census_tract,qwen3.5-9b,2040701,24,0.125,29,46188.0
census_tract,qwen3.5-9b,2040702,75,0.1356,103,33946.0
census_tract,qwen3.5-9b,2040800,36,0.2824,54,41555.0
census_tract,qwen3.5-9b,2040900,135,0.0272,176,67793.0
census_tract,qwen3.5-9b,2041100,69,0.0725,87,54219.0
census_tract,qwen3.5-9b,2041300,75,-0.0033,106,60254.0
census_tract,qwen3.5-9b,2041400,152,-0.0954,196,125302.0
census_tract,qwen3.5-9b,2041500,60,0.3611,82,50579.0
census_tract,qwen3.5-9b,2041800,116,-0.4533,153,62567.0
census_tract,qwen3.5-9b,2041900,124,0.3253,166,57079.0
census_tract,qwen3.5-9b,2042000,47,-0.078,71,31776.0
census_tract,qwen3.5-9b,2042100,98,0.0918,119,52824.0
census_tract,qwen3.5-9b,2042200,47,0.0603,64,75201.0
census_tract,qwen3.5-9b,2042300,39,0.141,54,71422.0
census_tract,qwen3.5-9b,2042400,53,-0.0472,69,106468.0
census_tract,qwen3.5-9b,2042500,106,0.4638,133,48280.0
census_tract,qwen3.5-9b,2042600,165,0.0475,223,99764.0
census_tract,qwen3.5-9b,2042800,49,0.2415,61,168646.0
census_tract,qwen3.5-9b,2042901,52,0.1635,73,46779.0
census_tract,qwen3.5-9b,2042902,30,0.1333,37,44663.0
census_tract,qwen3.5-9b,2043000,70,0.2048,94,85074.0
census_tract,qwen3.5-9b,2043101,38,-0.057,56,40089.0
census_tract,qwen3.5-9b,2043102,46,0.1703,58,50926.0
census_tract,qwen3.5-9b,2043400,107,0.2539,142,76036.0
census_tract,qwen3.5-9b,2043501,229,-0.881,309,
census_tract,qwen3.5-9b,2043502,78,-0.3474,115,
census_tract,qwen3.5-9b,2043503,785,-0.5173,1032,
census_tract,qwen3.5-9b,2043600,53,-0.0094,73,84735.0
census_tract,qwen3.5-9b,2044200,79,-0.1034,106,56434.0
census_tract,qwen3.5-9b,2044400,125,-0.0006,176,89615.0
census_tract,qwen3.5-9b,2044800,52,0.0785,76,104094.0
census_tract,qwen3.5-9b,2044901,57,0.0556,78,91419.0
census_tract,qwen3.5-9b,2044902,41,-0.1545,53,99297.0
census_tract,qwen3.5-9b,2045101,66,-0.1641,87,77246.0
census_tract,qwen3.5-9b,2045102,86,-0.4922,116,99395.0
census_tract,qwen3.5-9b,2045600,312,-0.399,413,79386.0
census_tract,qwen3.5-9b,2045800,52,-0.0673,69,30453.0
census_tract,qwen3.5-9b,2046000,67,0.005,90,44355.0
census_tract,qwen3.5-9b,2046203,266,-0.5248,358,40755.0
census_tract,qwen3.5-9b,2046204,34,-0.0441,54,63652.0
census_tract,qwen3.5-9b,2046205,379,-0.2931,493,75679.0
census_tract,qwen3.5-9b,2046206,5,-0.2,6,67234.0
census_tract,qwen3.5-9b,2046207,70,-0.381,104,59838.0
census_tract,qwen3.5-9b,2046208,192,-0.2127,233,87061.0
census_tract,qwen3.5-9b,2046209,144,-0.5938,202,30185.0
census_tract,qwen3.5-9b,2048401,185,-0.2149,248,88862.0
census_tract,qwen3.5-9b,2048402,17,-0.2353,21,
census_tract,qwen3.5-9b,2050400,586,-0.8308,791,
census_tract,qwen3.5-9b,2051601,273,-0.0269,387,103125.0
census_tract,qwen3.5-9b,3000100,82,0.0467,102,178162.0
census_tract,qwen3.5-9b,3000200,96,-0.3663,126,79375.0
census_tract,qwen3.5-9b,3000301,43,-0.062,55,185128.0
census_tract,qwen3.5-9b,3000501,17,0.2451,25,141364.0
census_tract,qwen3.5-9b,3000502,18,0.4167,20,168013.0
census_tract,qwen3.5-9b,3000700,59,0.1921,74,201827.0
census_tract,qwen3.5-9b,3000900,31,0.6989,43,205500.0
census_tract,qwen3.5-9b,3001100,34,0.7941,47,203958.0
census_tract,qwen3.5-9b,3001300,94,0.2908,125,139866.0
census_tract,qwen3.5-9b,3001501,56,0.2649,70,142560.0
census_tract,qwen3.5-9b,3001502,39,0.2692,47,138179.0
census_tract,qwen3.5-9b,3001801,156,-0.6507,216,
census_tract,qwen3.5-9b,3001802,72,-0.015,101,
census_tract,qwen3.5-9b,3001803,59,-0.5706,79,
census_tract,qwen3.5-9b,3001804,10,-0.35,11,
census_tract,qwen3.5-9b,3002000,72,-0.3403,91,81458.0
census_tract,qwen3.5-9b,3002100,128,0.3333,173,
census_tract,qwen3.5-9b,3002200,93,-0.3647,125,41852.0
census_tract,qwen3.5-9b,3002300,73,0.1347,107,34977.0
census_tract,qwen3.5-9b,3002901,28,0.0179,37,22855.0
census_tract,qwen3.5-9b,3003000,52,0.0112,69,130473.0
census_tract,qwen3.5-9b,3003101,24,-0.0625,29,158500.0
census_tract,qwen3.5-9b,3003102,11,0.5152,15,
census_tract,qwen3.5-9b,3003300,39,0.2222,47,136217.0
census_tract,qwen3.5-9b,3003400,100,-0.11,138,113143.0
census_tract,qwen3.5-9b,3003500,52,0.6314,78,123417.0
census_tract,qwen3.5-9b,3003600,32,0.9062,37,91583.0
census_tract,qwen3.5-9b,3003700,49,0.6429,69,181404.0
census_tract,qwen3.5-9b,3003800,31,0.1667,43,135313.0
census_tract,qwen3.5-9b,3003900,35,0.5905,50,187273.0
census_tract,qwen3.5-9b,3004100,27,0.7963,33,229002.0
census_tract,qwen3.5-9b,3004300,39,0.4188,53,161875.0
census_tract,qwen3.5-9b,3004400,83,0.1747,120,142143.0
census_tract,qwen3.5-9b,3004500,35,0.7214,53,189833.0
census_tract,qwen3.5-9b,3004600,72,0.1171,94,134773.0
census_tract,qwen3.5-9b,3004700,78,-0.3291,108,145341.0
census_tract,qwen3.5-9b,3004900,28,0.7321,35,166667.0
census_tract,qwen3.5-9b,3005000,51,0.1078,60,134013.0
census_tract,qwen3.5-9b,3005100,53,-0.0752,73,178913.0
census_tract,qwen3.5-9b,3005201,30,-0.0722,39,40789.0
census_tract,qwen3.5-9b,3005202,38,-0.0789,50,107143.0
census_tract,qwen3.5-9b,3005301,64,-0.1042,89,126071.0
census_tract,qwen3.5-9b,3005302,114,-0.6608,144,139609.0
census_tract,qwen3.5-9b,3005303,27,-1.6481,35,203750.0
census_tract,qwen3.5-9b,3005400,39,-0.0256,47,85342.0
census_tract,qwen3.5-9b,3005601,35,0.5905,45,104598.0
census_tract,qwen3.5-9b,3005602,34,0.4951,43,96397.0
census_tract,qwen3.5-9b,3005800,44,0.3523,52,77648.0
census_tract,qwen3.5-9b,3005900,124,-0.1734,167,110288.0
census_tract,qwen3.5-9b,3006000,49,0.3214,65,88542.0
census_tract,qwen3.5-9b,3006200,29,0.7241,39,83500.0
census_tract,qwen3.5-9b,3006300,28,-0.0179,36,188519.0
census_tract,qwen3.5-9b,3006400,33,0.3333,46,98846.0
census_tract,qwen3.5-9b,3006500,50,0.3933,66,202355.0
census_tract,qwen3.5-9b,3006600,33,0.4343,54,98158.0
census_tract,qwen3.5-9b,3006700,27,0.9877,38,214931.0
census_tract,qwen3.5-9b,3006800,27,0.6235,34,80938.0
census_tract,qwen3.5-9b,3006901,12,0.0,13,149936.0
census_tract,qwen3.5-9b,3006902,17,0.4412,22,226136.0
census_tract,qwen3.5-9b,3007000,38,-0.0833,49,87198.0
census_tract,qwen3.5-9b,3007100,32,0.5417,52,53786.0
census_tract,qwen3.5-9b,3007200,33,-0.1793,49,64000.0
census_tract,qwen3.5-9b,3007400,30,0.2333,37,73454.0
census_tract,qwen3.5-9b,3007500,56,0.2188,73,169375.0
census_tract,qwen3.5-9b,3007600,23,0.5942,40,73681.0
census_tract,qwen3.5-9b,3007700,94,0.0816,127,212827.0
census_tract,qwen3.5-9b,3007800,23,0.7464,28,79981.0
census_tract,qwen3.5-9b,3008000,22,0.8182,25,71250.0
census_tract,qwen3.5-9b,3008200,33,0.7121,44,53500.0
census_tract,qwen3.5-9b,3008400,58,0.0991,68,116100.0
census_tract,qwen3.5-9b,3008500,35,-0.4429,49,27854.0
census_tract,qwen3.5-9b,3008600,9,0.5556,9,
census_tract,qwen3.5-9b,3008800,12,0.0,16,95707.0
census_tract,qwen3.5-9b,3009001,9,-0.1111,11,45945.0
census_tract,qwen3.5-9b,3009002,6,1.0833,7,62225.0
census_tract,qwen3.5-9b,3009201,15,0.7444,21,83824.0
census_tract,qwen3.5-9b,3009202,9,0.3333,10,53641.0
census_tract,qwen3.5-9b,3009401,11,0.4848,14,49620.0
census_tract,qwen3.5-9b,3009402,13,0.5385,17,85929.0
census_tract,qwen3.5-9b,3009600,24,0.3889,34,83664.0
census_tract,qwen3.5-9b,3009800,25,1.0,28,60679.0
census_tract,qwen3.5-9b,3010000,37,0.7432,50,57881.0
census_tract,qwen3.5-9b,3010100,51,0.1948,77,136705.0
census_tract,qwen3.5-9b,3010200,23,0.9348,28,65668.0
census_tract,qwen3.5-9b,3010401,7,0.8571,7,56875.0
census_tract,qwen3.5-9b,3010402,15,0.2667,22,40255.0
census_tract,qwen3.5-9b,3010601,20,0.525,25,45106.0
census_tract,qwen3.5-9b,3010602,13,0.6154,21,65372.0
census_tract,qwen3.5-9b,3010801,10,0.3,13,66143.0
census_tract,qwen3.5-9b,3010802,6,0.6667,6,69479.0
census_tract,qwen3.5-9b,3011000,27,0.3148,31,86932.0
census_tract,qwen3.5-9b,3011200,31,0.5785,45,60348.0
census_tract,qwen3.5-9b,3011400,31,0.4032,42,74063.0
census_tract,qwen3.5-9b,3011600,42,0.5278,59,65551.0
census_tract,qwen3.5-9b,3011700,53,0.1918,70,153348.0
census_tract,qwen3.5-9b,3011800,29,0.6983,38,62273.0
census_tract,qwen3.5-9b,3011901,73,0.4772,111,165179.0
census_tract,qwen3.5-9b,3011902,26,-0.5,34,
census_tract,qwen3.5-9b,3012000,61,0.0355,85,72987.0
census_tract,qwen3.5-9b,3012100,39,0.7564,51,130357.0
census_tract,qwen3.5-9b,3012200,40,-0.125,52,54071.0
census_tract,qwen3.5-9b,3012600,93,-0.3871,119,81477.0
census_tract,qwen3.5-9b,3012700,35,0.5429,47,63750.0
census_tract,qwen3.5-9b,3012801,22,-0.0455,25,74306.0
census_tract,qwen3.5-9b,3012901,34,0.6814,51,
census_tract,qwen3.5-9b,3012902,32,0.8542,43,183510.0
census_tract,qwen3.5-9b,3013000,30,0.5222,37,78942.0
census_tract,qwen3.5-9b,3013100,21,0.6905,25,107083.0
census_tract,qwen3.5-9b,3013200,20,0.4,23,81429.0
census_tract,qwen3.5-9b,3013300,38,0.636,47,201298.0
census_tract,qwen3.5-9b,3013400,87,-0.1686,119,99886.0
census_tract,qwen3.5-9b,3013500,19,0.5263,23,221920.0
census_tract,qwen3.5-9b,3013600,57,0.1579,80,88182.0
census_tract,qwen3.5-9b,3013700,34,0.8676,40,170600.0
census_tract,qwen3.5-9b,3013800,20,0.5667,26,112703.0
census_tract,qwen3.5-9b,3013900,29,0.408,38,173378.0
census_tract,qwen3.5-9b,3014000,31,0.4946,44,61111.0
census_tract,qwen3.5-9b,3014101,25,0.3867,36,215104.0
census_tract,qwen3.5-9b,3014102,11,0.0909,14,113750.0
census_tract,qwen3.5-9b,3014200,89,-0.3127,117,81250.0
census_tract,qwen3.5-9b,3014300,92,0.0866,116,119594.0
census_tract,qwen3.5-9b,3014500,26,0.2885,35,117800.0
census_tract,qwen3.5-9b,3014700,26,-0.1282,33,162847.0
census_tract,qwen3.5-9b,3014800,23,0.6522,28,88787.0
census_tract,qwen3.5-9b,3014901,11,0.8939,16,166161.0
census_tract,qwen3.5-9b,3014902,34,0.1127,46,171346.0
census_tract,qwen3.5-9b,3015000,18,0.0556,21,63594.0
census_tract,qwen3.5-9b,3015100,16,0.8021,21,188866.0
census_tract,qwen3.5-9b,3015200,45,0.1,61,92454.0
census_tract,qwen3.5-9b,3015300,36,0.6736,44,154286.0
census_tract,qwen3.5-9b,3015400,58,-0.2155,73,
census_tract,qwen3.5-9b,3015500,19,0.5614,26,206176.0
census_tract,qwen3.5-9b,3015700,23,0.9783,30,209940.0
census_tract,qwen3.5-9b,3015900,55,0.5091,72,201858.0
census_tract,qwen3.5-9b,3016000,93,-0.0072,122,83920.0
census_tract,qwen3.5-9b,3016100,36,0.8519,47,172234.0
census_tract,qwen3.5-9b,3016200,83,-0.4468,120,100278.0
census_tract,qwen3.5-9b,3016300,33,0.697,49,196630.0
census_tract,qwen3.5-9b,3016400,136,-0.7328,182,106875.0
census_tract,qwen3.5-9b,3016500,38,0.8553,49,
census_tract,qwen3.5-9b,3016600,59,0.4336,87,114635.0
census_tract,qwen3.5-9b,3016700,35,0.8286,44,190125.0
census_tract,qwen3.5-9b,3016800,62,-0.0309,79,118341.0
census_tract,qwen3.5-9b,3016900,50,0.4133,74,140727.0
census_tract,qwen3.5-9b,3017000,38,0.5263,47,102417.0
census_tract,qwen3.5-9b,3017100,42,0.6587,56,174646.0
census_tract,qwen3.5-9b,3017200,54,0.3549,71,136096.0
census_tract,qwen3.5-9b,3017400,40,-0.19,61,103594.0
census_tract,qwen3.5-9b,3017500,50,-0.11,72,
census_tract,qwen3.5-9b,3017600,20,-0.2417,28,90833.0
census_tract,qwen3.5-9b,3017700,169,0.0444,228,
census_tract,qwen3.5-9b,3017800,40,0.3917,55,91923.0
census_tract,qwen3.5-9b,3017900,34,0.4559,45,103836.0
census_tract,qwen3.5-9b,3018000,23,0.1594,28,59936.0
census_tract,qwen3.5-9b,3018100,38,0.4737,49,175294.0
census_tract,qwen3.5-9b,3018200,49,0.2993,60,78750.0
census_tract,qwen3.5-9b,3018300,13,0.9615,17,194519.0
census_tract,qwen3.5-9b,3018400,25,0.4933,34,81467.0
census_tract,qwen3.5-9b,3018501,31,0.1559,45,44877.0
census_tract,qwen3.5-9b,3018600,21,0.1111,27,76667.0
census_tract,qwen3.5-9b,3018700,21,0.0278,28,139231.0
census_tract,qwen3.5-9b,3018800,47,0.6028,65,38227.0
census_tract,qwen3.5-9b,3019000,51,0.317,65,48824.0
census_tract,qwen3.5-9b,3019100,77,-0.1093,105,148929.0
census_tract,qwen3.5-9b,3019200,47,0.367,57,72303.0
census_tract,qwen3.5-9b,3019300,24,0.1736,32,79505.0
census_tract,qwen3.5-9b,3019400,36,0.2963,44,66080.0
census_tract,qwen3.5-9b,3019500,18,0.2315,26,139329.0
census_tract,qwen3.5-9b,3019600,31,0.4516,41,74292.0
census_tract,qwen3.5-9b,3019700,36,0.5139,46,121235.0
census_tract,qwen3.5-9b,3019800,23,-0.0058,34,78673.0
census_tract,qwen3.5-9b,3019900,41,0.3171,55,130688.0
